img_path,orientation
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M070P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M070P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M070P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M070P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M071P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M071P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M071P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M071P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M071P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M072P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M072P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M072P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M072P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M072P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M073P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M073P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M073P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M073P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M073P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M074P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M074P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M074P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M074P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M074P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M075P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M075P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M075P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M075P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M075P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M076P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M076P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M076P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M076P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M076P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M077P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M077P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M077P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M077P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M077P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M078P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M078P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M078P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M078P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M079P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M081P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M081P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M081P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M081P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M082P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M082P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M082P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M082P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M082P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M084P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M084P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M084P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M084P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M085P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M085P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M085P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M085P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M085P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M086P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M086P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M086P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M086P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M086P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M088P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M088P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M088P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M088P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M088P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M089P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M089P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M089P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M089P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M089P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M090P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M091P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M091P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M091P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M091P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M092P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M092P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M092P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M092P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M092P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M093P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M093P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M093P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M093P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M093P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M094P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M094P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M094P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M094P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M094P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M095P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M095P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M095P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M095P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M095P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M096P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M096P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M096P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M096P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M097P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M097P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M097P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M097P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M097P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M098P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M098P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M098P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M098P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M099P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M099P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M099P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M099P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M100P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M100P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M100P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M100P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M100P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M101P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M101P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M101P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M101P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M101P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M102P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M102P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M102P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M102P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M102P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M105P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M105P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M105P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M105P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M107P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M107P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M107P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M107P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M108P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0301M108P00A2.jpg,Rotate90(시계방향)
