img_path,orientation
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0563M000P00A1.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0563M000P00A2.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0563M000P00A3.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0563M000P00A4.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0563M000P00A5.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0564M000P00A1.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0564M000P00A2.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0564M000P00A3.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0564M000P00A4.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0564M000P00A5.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0565M000P00A1.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0565M000P00A2.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0565M000P00A3.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0565M000P00A4.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0565M000P00A5.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0566M000P00A1.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0566M000P00A2.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0566M000P00A3.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0566M000P00A4.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0566M000P00A5.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0567M000P00A1.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0567M000P00A2.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0567M000P00A3.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0567M000P00A4.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0567M000P00A5.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0568M000P00A1.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0568M000P00A2.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0568M000P00A3.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0568M000P00A4.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0568M000P00A5.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0569M000P00A1.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0569M000P00A2.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0569M000P00A3.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0569M000P00A4.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0569M000P00A5.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0570M000P00A1.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0570M000P00A2.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0570M000P00A3.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0570M000P00A4.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0570M000P00A5.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0571M000P00A1.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0571M000P00A2.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0571M000P00A3.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0571M000P00A4.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0571M000P00A5.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0572M000P00A1.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0572M000P00A2.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0572M000P00A3.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0572M000P00A4.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0572M000P00A5.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0573M000P00A1.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0573M000P00A2.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0573M000P00A3.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0573M000P00A4.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0573M000P00A5.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0574M000P00A1.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0574M000P00A2.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0574M000P00A3.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0574M000P00A4.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0574M000P00A5.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0575M000P00A1.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0575M000P00A2.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0575M000P00A3.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0575M000P00A4.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0575M000P00A5.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0576M000P00A1.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0576M000P00A2.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0576M000P00A3.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0576M000P00A4.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0576M000P00A5.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0577M000P00A1.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0577M000P00A2.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0577M000P00A3.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0577M000P00A4.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0577M000P00A5.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0578M000P00A1.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0578M000P00A2.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0578M000P00A3.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0578M000P00A4.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0578M000P00A5.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0579M000P00A1.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0579M000P00A2.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0579M000P00A3.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0579M000P00A4.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0579M000P00A5.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0580M000P00A1.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0580M000P00A2.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0580M000P00A3.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0580M000P00A4.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0580M000P00A5.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0581M000P00A1.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0581M000P00A2.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0581M000P00A3.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0581M000P00A4.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0581M000P00A5.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0582M000P00A1.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0582M000P00A2.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0582M000P00A3.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0582M000P00A4.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0582M000P00A5.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0583M000P00A1.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0583M000P00A2.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0583M000P00A3.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0583M000P00A4.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0583M000P00A5.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0584M000P00A1.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0584M000P00A2.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0584M000P00A3.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0584M000P00A4.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0584M000P00A5.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0585M000P00A1.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0585M000P00A2.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0585M000P00A3.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0585M000P00A4.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0585M000P00A5.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0586M000P00A1.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0586M000P00A2.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0586M000P00A3.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0586M000P00A4.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0586M000P00A5.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0587M000P00A1.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0587M000P00A2.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0587M000P00A3.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0587M000P00A4.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0587M000P00A5.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0588M000P00A1.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0588M000P00A2.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0588M000P00A3.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0588M000P00A4.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0588M000P00A5.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0589M000P00A1.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0589M000P00A2.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0589M000P00A3.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0589M000P00A4.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0589M000P00A5.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0590M000P00A1.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0590M000P00A2.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0590M000P00A3.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0590M000P00A4.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0590M000P00A5.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0591M000P00A1.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0591M000P00A2.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0591M000P00A3.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0591M000P00A4.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0591M000P00A5.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0592M000P00A1.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0592M000P00A2.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0592M000P00A3.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0592M000P00A4.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0592M000P00A5.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0593M000P00A1.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0593M000P00A2.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0593M000P00A3.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0593M000P00A4.jpg,Rotate 0
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품\귀걸이\KAER0593M000P00A5.jpg,Rotate 0
